time,open,high,low,close,tick_volume,spread,real_volume,returns,EMA50,EMA200,H-L,H-C,L-C,TR,ATR,future_return,target,ml_signal,final_signal
2025-08-15 05:00:00,3339.49,3340.72,3336.61,3340.52,3953,27,0,0.000296448901492,3343.928412818922,3345.610952002732,4.109999999999673,1.1899999999995998,2.9200000000000728,4.109999999999673,7.496428571428526,2.7100000000000364,1,1,0
2025-08-15 06:00:00,3340.58,3344.75,3340.02,3343.23,3233,27,0,0.0008112509429669,3343.885087835847,3345.503849946689,4.730000000000018,4.230000000000018,0.5,4.730000000000018,6.664285714285662,2.1700000000000728,1,1,0
2025-08-15 07:00:00,3343.25,3346.6,3343.19,3345.4,3793,27,0,0.0006490729025523,3343.976966648572,3345.499336592594,3.4099999999998545,3.369999999999891,0.0399999999999636,3.4099999999998545,6.02857142857137,-1.7100000000000364,0,1,0
2025-08-15 08:00:00,3345.38,3348.65,3341.9,3343.69,4309,27,0,-0.0005111496383093,3343.9599274534853,3345.4232518152235,6.75,3.25,3.5,6.75,5.625714285714237,-3.1799999999998363,0,1,0
2025-08-15 09:00:00,3343.81,3344.02,3340.12,3340.51,4287,27,0,-0.0009510451028653,3343.7591297243557,3345.22306971011,3.900000000000091,0.3299999999999272,3.570000000000164,3.900000000000091,5.367142857142816,5.639999999999873,1,1,0
2025-08-15 10:00:00,3340.56,3346.56,3340.03,3346.15,5329,27,0,0.0016883649502621,3343.8956936121417,3345.259707715272,6.529999999999745,6.049999999999727,0.4800000000000182,6.529999999999745,4.958571428571369,-4.980000000000018,0,1,0
2025-08-15 11:00:00,3346.09,3348.21,3338.29,3341.17,5365,27,0,-0.0014882775727328,3343.7427432854897,3345.102700851493,9.920000000000073,2.059999999999945,7.860000000000127,9.920000000000073,5.192857142857098,1.4800000000000182,1,1,0
2025-08-15 12:00:00,3341.14,3344.88,3338.42,3342.65,4951,27,0,0.0004429586043213,3343.6824437629234,3345.011143802388,6.460000000000036,3.710000000000037,2.75,6.460000000000036,5.418571428571373,-5.0900000000001455,0,1,0
2025-08-15 13:00:00,3342.64,3342.64,3336.17,3337.56,4745,27,0,-0.0015227439307137,3343.349905735605,3344.740411834503,6.4699999999998,0.0100000000002182,6.480000000000018,6.480000000000018,5.657857142857113,4.690000000000055,1,1,0
2025-08-15 14:00:00,3337.57,3344.04,3337.0,3342.25,4585,27,0,0.0014052181833434,3343.2910534113435,3344.652250556212,7.039999999999964,6.480000000000018,0.5599999999999454,7.039999999999964,5.866428571428547,0.38999999999987267,1,1,0
2025-08-15 15:00:00,3342.22,3343.82,3333.47,3342.64,9733,27,0,0.0001166878599745,3343.256708516246,3344.582784241388,10.350000000000364,1.5700000000001637,8.7800000000002,10.350000000000364,6.239285714285708,-7.559999999999945,0,1,0
2025-08-15 16:00:00,3342.72,3345.9,3332.86,3335.08,11354,27,0,-0.0022616853744346,3342.83112535888,3344.262599359949,13.039999999999964,3.2600000000002183,9.779999999999744,13.039999999999964,6.854999999999985,6.579999999999927,1,1,0
2025-08-15 17:00:00,3335.26,3343.55,3335.03,3341.66,8947,27,0,0.001972966165729,3342.77094266049,3344.176941722156,8.519999999999982,8.470000000000255,0.0499999999997271,8.519999999999982,7.014285714285701,0.5799999999999272,1,1,0
2025-08-15 18:00:00,3341.67,3345.06,3341.33,3342.24,5873,27,0,0.0001735664310551,3342.743986309272,3344.114623394757,3.730000000000018,3.400000000000091,0.3299999999999272,3.730000000000018,6.783571428571414,-4.119999999999891,0,1,0
2025-08-15 19:00:00,3342.35,3342.36,3335.72,3338.12,5880,27,0,-0.0012327062090095,3342.511904821234,3343.9259479621387,6.640000000000327,0.1200000000003456,6.519999999999982,6.640000000000327,6.964285714285746,-2.019999999999982,0,1,0
2025-08-15 20:00:00,3338.16,3338.87,3334.95,3336.1,4728,27,0,-0.0006051310318382,3342.1935799510998,3343.684823156436,3.9200000000000728,0.75,3.1700000000000728,3.9200000000000728,6.906428571428608,-0.1799999999998363,0,1,0
2025-08-15 21:00:00,3336.06,3338.2,3334.68,3335.92,4275,27,0,-5.395521716966556e-05,3341.8853373853644,3343.450470423184,3.519999999999982,2.099999999999909,1.4200000000000728,3.519999999999982,6.91428571428576,3.069999999999709,1,1,0
2025-08-15 22:00:00,3335.91,3339.51,3334.3,3338.99,4944,27,0,0.000920285858174,3341.744476522298,3343.3185170291536,5.210000000000036,3.590000000000145,1.6199999999998909,5.210000000000036,6.804285714285762,-3.449999999999818,0,1,0
2025-08-15 23:00:00,3338.93,3339.3,3334.85,3335.54,3170,27,0,-0.0010332465805527,3341.44544439684,3343.092837067947,4.450000000000273,0.3100000000004002,4.139999999999873,4.450000000000273,6.843571428571489,-1.3200000000001637,0,1,0
2025-08-18 01:00:00,3335.65,3338.83,3332.67,3334.22,2501,33,0,-0.0003957380214298,3341.100305035457,3342.84022292029,6.159999999999855,3.289999999999964,2.869999999999891,6.159999999999855,6.817142857142926,-7.199999999999818,0,1,0
2025-08-18 02:00:00,3334.26,3334.34,3323.45,3327.02,3390,29,0,-0.0021594255927922,3340.433430861181,3342.398003214517,10.890000000000327,0.1200000000003456,10.769999999999982,10.890000000000327,6.886428571428659,13.539999999999964,1,1,0
2025-08-18 03:00:00,3327.03,3342.68,3326.71,3340.56,5908,27,0,0.0040697080270031,3340.43937701322,3342.3475344250587,15.9699999999998,15.659999999999854,0.3099999999999454,15.9699999999998,7.565714285714356,6.230000000000018,1,1,0
2025-08-18 04:00:00,3340.45,3347.33,3339.56,3346.79,6320,27,0,0.0018649567737145,3340.735427490245,3342.4674188481613,7.769999999999982,6.769999999999982,1.0,7.769999999999982,7.65785714285721,-3.4299999999998363,0,1,0
2025-08-18 05:00:00,3346.77,3347.45,3342.32,3343.36,3654,27,0,-0.0010248626295643,3340.856879655082,3342.491102582136,5.129999999999654,0.6599999999998545,4.4699999999998,5.129999999999654,7.521428571428617,3.619999999999891,1,1,0
2025-08-18 06:00:00,3343.27,3351.72,3343.25,3346.98,4127,27,0,0.0010827431087288,3341.1382409912417,3342.608267876054,8.4699999999998,8.359999999999673,0.1100000000001273,8.4699999999998,7.387142857142862,10.460000000000036,1,1,0
2025-08-18 07:00:00,3346.92,3358.12,3346.66,3357.44,4162,27,0,0.0031252054090553,3341.8823061020457,3342.9892398082347,11.460000000000036,11.139999999999873,0.3200000000001637,11.460000000000036,7.274285714285725,-7.929999999999836,0,1,0
2025-08-18 08:00:00,3357.42,3358.3,3346.46,3349.51,6149,27,0,-0.002361918604651,3342.228235292157,3343.154138982335,11.840000000000146,0.8600000000001273,10.980000000000018,11.840000000000146,7.511428571428594,-0.010000000000218279,0,1,0
2025-08-18 09:00:00,3349.5,3351.07,3345.98,3349.5,4878,27,0,-2.9855113136134648e-06,3342.556011223487,3343.31219103127,5.0900000000001455,1.5599999999999454,3.5300000000002,5.0900000000001455,7.60857142857146,-0.5399999999999636,0,1,0
2025-08-18 10:00:00,3349.6,3355.53,3347.11,3348.96,5560,27,0,-0.0001612180922525,3342.842990472684,3343.4507843603,8.420000000000073,6.0300000000002,2.3899999999998727,8.420000000000073,7.735714285714299,-0.36999999999989086,0,1,0
2025-08-18 11:00:00,3348.93,3349.82,3344.47,3348.59,4938,27,0,-0.0001104820601022,3343.0990953961286,3343.575083749247,5.350000000000364,0.8600000000001273,4.4900000000002365,5.350000000000364,7.837857142857176,-0.5599999999999454,0,1,0
2025-08-18 12:00:00,3348.49,3351.63,3347.43,3348.03,3987,27,0,-0.000167234567385,3343.3176633157805,3343.6813199640537,4.200000000000273,3.039999999999964,1.1600000000003092,4.200000000000273,7.886428571428626,-1.4800000000000182,0,1,0
2025-08-18 13:00:00,3347.89,3351.34,3346.45,3346.55,3184,27,0,-0.0004420509971535,3343.4602118065377,3343.748791631101,4.890000000000327,3.309999999999945,1.580000000000382,4.890000000000327,7.863571428571504,-1.2200000000002547,0,1,0
2025-08-18 14:00:00,3346.49,3348.63,3344.47,3345.33,3249,27,0,-0.000364554541244,3343.5422700189733,3343.7854839150787,4.160000000000309,2.0799999999999272,2.080000000000382,4.160000000000309,7.842857142857221,-0.6900000000000546,0,1,0
2025-08-18 15:00:00,3345.52,3348.71,3343.03,3344.64,5311,27,0,-0.0002062576786147,3343.590221434912,3343.8050537490767,5.679999999999836,3.380000000000109,2.299999999999727,5.679999999999836,7.808571428571505,-7.849999999999909,0,1,0
2025-08-18 16:00:00,3344.44,3344.86,3335.65,3336.79,8467,27,0,-0.0023470388442402,3343.294492757764,3343.6464515187554,9.210000000000036,0.2200000000002546,8.989999999999782,9.210000000000036,7.688571428571485,-2.5900000000001455,0,1,0
2025-08-18 17:00:00,3336.66,3338.59,3332.32,3334.2,7923,27,0,-0.0007761950856961,3342.9006731493228,3343.4355479465985,6.269999999999982,1.800000000000182,4.4699999999998,6.269999999999982,6.995714285714355,1.3400000000001455,1,1,0
2025-08-18 18:00:00,3334.31,3336.74,3332.16,3335.54,4923,27,0,0.000401895507168,3342.583230795732,3343.261425130917,4.579999999999927,2.539999999999964,2.039999999999964,4.579999999999927,6.767857142857208,-1.3299999999999272,0,1,0
2025-08-18 19:00:00,3335.67,3335.76,3331.62,3334.21,5051,27,0,-0.0003987360367436,3342.2235269072166,3343.064198462129,4.140000000000327,0.2200000000002546,3.9200000000000728,4.140000000000327,6.69714285714297,-0.6199999999998909,0,1,0
2025-08-18 20:00:00,3334.19,3334.79,3331.6,3333.59,3985,27,0,-0.0001859510948619,3341.8540241003707,3342.860175240532,3.1900000000000546,0.5799999999999272,2.6100000000001278,3.1900000000000546,6.320000000000131,-1.800000000000182,0,1,0
2025-08-18 21:00:00,3333.55,3333.72,3331.38,3331.79,2626,27,0,-0.0005399584232014,3341.4248357678302,3342.624513267312,2.3399999999996908,0.1299999999996544,2.2100000000000364,2.3399999999996908,5.668571428571535,1.6599999999998545,1,1,0
2025-08-18 22:00:00,3332.02,3334.17,3330.16,3333.45,3300,27,0,0.0004982306808052,3341.085905107413,3342.4313956809365,4.010000000000218,2.380000000000109,1.6300000000001091,4.010000000000218,5.109285714285826,-0.9600000000000364,0,1,0
2025-08-18 23:00:00,3333.47,3334.22,3332.42,3332.49,1692,32,0,-0.0002879899203528,3340.7217749133383,3342.224432817228,1.7999999999997272,0.7699999999999818,1.0299999999997451,1.7999999999997272,4.874285714285796,1.830000000000382,1,1,0
2025-08-19 01:00:00,3332.2,3334.55,3332.2,3334.32,1356,27,0,0.0005491389321499,3340.451440285505,3342.0616452206477,2.350000000000364,2.0600000000004,0.2899999999999636,2.350000000000364,4.440714285714388,-3.4200000000000728,0,1,0
2025-08-19 02:00:00,3334.42,3334.59,3330.45,3330.9,1511,27,0,-0.0010256963938674,3340.0493127180944,3341.8341980618643,4.140000000000327,0.2699999999999818,3.8700000000003456,4.140000000000327,4.354285714285815,4.199999999999818,1,1,0
2025-08-19 03:00:00,3330.88,3339.13,3326.0,3335.1,5293,28,0,0.0012609204719444,3339.841540011334,3341.698387636781,13.13000000000011,8.230000000000018,4.900000000000091,13.13000000000011,4.992142857142945,-2.1900000000000546,0,1,0
2025-08-19 04:00:00,3335.11,3335.59,3330.2,3332.91,6551,27,0,-0.0006566519744535,3339.551355373124,3341.5229423346527,5.390000000000327,0.4900000000002364,4.900000000000091,5.390000000000327,5.027857142857231,5.100000000000364,1,1,0
2025-08-19 05:00:00,3332.78,3338.01,3329.42,3338.01,4283,27,0,0.0015301943346806,3339.4869979463697,3341.4535076335565,8.590000000000146,5.100000000000364,3.4899999999997817,8.590000000000146,5.344285714285791,-0.29000000000041837,0,1,0
2025-08-19 06:00:00,3337.97,3341.55,3337.03,3337.72,4105,27,0,-8.68781100117344e-05,3339.413405871496,3341.3804306333027,4.519999999999982,3.539999999999964,0.9800000000000182,4.519999999999982,5.261428571428659,-0.06999999999970896,0,1,0
2025-08-19 07:00:00,3337.67,3338.17,3334.36,3337.65,2518,27,0,-2.0972400321062068e-05,3339.3401416073125,3341.30810980582,3.8099999999999454,0.4500000000002728,3.3599999999996726,3.8099999999999454,4.875714285714366,-1.599999999999909,0,1,0
2025-08-19 08:00:00,3337.49,3340.62,3335.69,3336.05,3543,27,0,-0.0004793792039309,3339.2037639607074,3341.2071252229894,4.929999999999836,2.9699999999998,1.9600000000000364,4.929999999999836,4.78000000000007,-0.09000000000014552,0,1,0
2025-08-19 09:00:00,3335.9,3338.73,3334.37,3335.96,3606,27,0,-2.697801291950963e-05,3339.069608483049,3341.107275735706,4.360000000000127,2.6799999999998363,1.680000000000291,4.360000000000127,4.764285714285799,4.690000000000055,1,1,0
2025-08-19 10:00:00,3336.01,3341.73,3334.9,3340.65,4610,27,0,0.0014058921569803,3339.134830536884,3341.098652359221,6.829999999999927,5.769999999999982,1.0599999999999454,6.829999999999927,4.956428571428627,-2.730000000000018,0,1,0
2025-08-19 11:00:00,3340.66,3340.89,3336.41,3337.92,3025,27,0,-0.00081720623232,3339.084797782521,3341.039238098487,4.480000000000018,0.2399999999997817,4.2400000000002365,4.480000000000018,5.048571428571482,1.3400000000001455,1,1,0
2025-08-19 12:00:00,3337.94,3339.58,3336.85,3339.26,2767,27,0,0.0004014476080913,3339.091999298093,3341.0062693935147,2.730000000000018,1.6599999999998545,1.0700000000001637,2.730000000000018,5.076428571428648,4.239999999999782,1,1,0
2025-08-19 13:00:00,3339.35,3345.24,3339.21,3343.5,3505,27,0,0.0012697423980163,3339.272844354199,3341.052084346911,6.029999999999745,5.979999999999563,0.0500000000001819,6.029999999999745,5.220714285714329,-3.8600000000001273,0,1,0
2025-08-19 14:00:00,3343.58,3344.7,3339.16,3339.64,3387,27,0,-0.0011544788395394,3339.287880255285,3341.0263581183062,5.539999999999964,1.199999999999818,4.3400000000001455,5.539999999999964,5.4878571428572025,-4.9699999999998,0,1,0
2025-08-19 15:00:00,3339.75,3340.47,3334.17,3334.67,5675,27,0,-0.0014881843551999,3339.099094887697,3340.911503701993,6.299999999999727,0.8299999999999272,5.4699999999998,6.299999999999727,5.770000000000015,-0.7200000000002547,0,1,0
2025-08-19 16:00:00,3334.79,3339.24,3325.53,3333.95,10297,27,0,-0.0002159134187191,3338.8889427784293,3340.7867278299914,13.709999999999582,4.569999999999709,9.139999999999873,13.709999999999582,6.453571428571389,-8.659999999999854,0,1,0
2025-08-19 17:00:00,3333.94,3336.88,3320.86,3325.29,10298,27,0,-0.0025975194589,3338.334808933203,3340.5111663749635,16.019999999999982,2.930000000000291,13.08999999999969,16.019999999999982,6.659999999999952,-2.730000000000018,0,1,0
2025-08-19 18:00:00,3325.53,3326.66,3321.53,3322.56,6533,27,0,-0.0008209810272187,3337.6929958875253,3340.1944407971687,5.129999999999654,1.3699999999998909,3.759999999999764,5.129999999999654,6.641428571428476,-5.079999999999927,0,1,0
2025-08-19 19:00:00,3322.54,3324.32,3316.97,3317.48,5487,27,0,-0.0015289415390542,3336.871818346477,3339.7967330377755,7.350000000000364,1.7600000000002185,5.5900000000001455,7.350000000000364,6.552857142857063,-0.03000000000020009,0,1,0
2025-08-19 20:00:00,3317.4,3319.97,3314.93,3317.45,6117,27,0,-9.043008548759168e-06,3336.0838947450884,3339.4083988158104,5.039999999999964,2.4899999999997817,2.550000000000182,5.039999999999964,6.589999999999918,0.9200000000000728,1,1,0
2025-08-19 21:00:00,3317.44,3320.08,3316.71,3318.37,3400,27,0,0.0002773214366456,3335.3662311019707,3339.04549583274,3.369999999999891,2.630000000000109,0.7399999999997817,3.369999999999891,6.558571428571343,-2.5799999999999272,0,1,0
2025-08-19 22:00:00,3318.54,3318.8,3315.48,3315.79,3608,27,0,-0.000777490153298,3334.5741449640914,3338.647255791728,3.320000000000164,0.430000000000291,2.8899999999998727,3.320000000000164,6.443571428571366,-0.13999999999987267,0,1,0
2025-08-19 23:00:00,3315.7,3317.38,3314.9,3315.65,2181,32,0,-4.222221552019345e-05,3333.809396122353,3338.256243240944,2.480000000000018,1.5900000000001455,0.8899999999998727,2.480000000000018,6.309285714285644,1.1599999999998545,1,1,0
2025-08-20 01:00:00,3316.33,3317.41,3315.37,3316.81,1455,27,0,0.0003498559860057,3333.123249187038,3337.894155457262,2.039999999999964,1.7599999999997635,0.2800000000002001,2.039999999999964,5.96714285714279,-2.599999999999909,0,1,0
2025-08-20 02:00:00,3316.79,3316.79,3312.77,3314.21,2217,27,0,-0.0007838857215215,3332.360728230262,3337.497037191717,4.019999999999982,0.0199999999999818,4.039999999999964,4.039999999999964,5.935714285714214,1.75,1,1,0
2025-08-20 03:00:00,3314.02,3316.81,3312.75,3315.96,4131,27,0,0.0005280293041176,3331.7002312385566,3337.1383652734567,4.059999999999945,2.599999999999909,1.4600000000000364,4.059999999999945,6.030714285714209,-0.75,0,1,0
2025-08-20 04:00:00,3315.92,3317.72,3311.41,3315.21,6417,27,0,-0.0002261788441356,3331.036830780912,3336.775608019541,6.309999999999945,1.7599999999997635,4.550000000000182,6.309999999999945,6.050714285714223,-1.3099999999999454,0,1,0
2025-08-20 05:00:00,3315.12,3317.06,3312.33,3313.9,5061,27,0,-0.0003951484219701,3330.348116192391,3336.3996591623795,4.730000000000018,1.849999999999909,2.880000000000109,4.730000000000018,5.992857142857084,3.5799999999999272,1,1,0
2025-08-20 06:00:00,3313.86,3318.54,3313.86,3317.48,3815,27,0,0.0010802981381454,3329.8314605395763,3336.090727477186,4.679999999999836,4.639999999999873,0.0399999999999636,4.679999999999836,5.877142857142807,1.1900000000000546,1,1,0
2025-08-20 07:00:00,3317.53,3320.88,3317.13,3318.67,2467,27,0,0.0003587060057634,3329.3837455493567,3335.8080741233307,3.75,3.400000000000091,0.349999999999909,3.75,5.165714285714265,4.650000000000091,1,1,0
2025-08-20 08:00:00,3318.66,3323.74,3318.07,3323.32,3401,27,0,0.0014011637192008,3329.1407310231625,3335.6067171394343,5.669999999999618,5.069999999999709,0.599999999999909,5.669999999999618,4.4264285714285245,-0.30999999999994543,0,1,0
2025-08-20 09:00:00,3323.23,3325.94,3322.19,3323.01,5003,27,0,-9.32802137620925e-05,3328.8952432971964,3335.4048546390104,3.75,2.619999999999891,1.1300000000001091,3.75,4.327857142857121,1.7799999999997453,1,1,0
2025-08-20 10:00:00,3322.89,3327.42,3321.56,3324.79,4179,27,0,0.0005356589357239,3328.730996225513,3335.2357785985296,5.860000000000127,4.409999999999855,1.4500000000002728,5.860000000000127,4.2214285714285325,0.13999999999987267,1,1,0
2025-08-20 11:00:00,3324.72,3325.62,3320.83,3324.93,4146,27,0,4.210792260561647e-05,3328.579042365633,3335.0726010731423,4.789999999999964,0.8299999999999272,3.960000000000037,4.789999999999964,4.203571428571389,1.1700000000000728,1,1,0
2025-08-20 12:00:00,3324.76,3327.32,3323.46,3326.1,3701,27,0,0.0003518871073977,3328.480012184255,3334.9313634904856,3.8600000000001273,2.3900000000003274,1.4699999999998,3.8600000000001273,4.238571428571406,0.2699999999999818,1,1,0
2025-08-20 13:00:00,3326.04,3327.79,3323.79,3326.37,4011,27,0,8.117615225033958e-05,3328.395785225191,3334.797375084197,4.0,1.6900000000000546,2.309999999999945,4.0,4.287142857142824,5.930000000000291,1,1,0
2025-08-20 14:00:00,3326.37,3332.8,3325.68,3332.3,6111,27,0,0.0017827241106673,3328.551523392278,3334.7585117942936,7.120000000000346,6.430000000000291,0.6900000000000546,7.120000000000346,4.618571428571419,10.5,1,1,0
2025-08-20 15:00:00,3332.4,3344.79,3331.98,3342.8,8712,27,0,0.0031509768028088,3329.1195087589795,3334.882952374178,12.809999999999944,12.489999999999782,0.3200000000001637,12.809999999999944,5.387857142857131,2.0799999999999272,1,1,0
2025-08-20 16:00:00,3342.85,3348.23,3338.79,3344.88,9754,27,0,0.0006222328586813,3329.747361044827,3335.0368049141803,9.440000000000056,5.429999999999836,4.010000000000218,9.440000000000056,5.773571428571423,1.9200000000000728,1,1,0
2025-08-20 17:00:00,3344.76,3350.13,3339.93,3346.8,7941,27,0,0.0005740116237353,3330.426266867768,3335.216858694859,10.200000000000273,5.25,4.950000000000273,10.200000000000273,6.212142857142875,-6.160000000000309,0,1,0
2025-08-20 18:00:00,3346.81,3346.89,3338.8,3340.64,5236,27,0,-0.0018405641209514,3330.832657218328,3335.2994259538004,8.08999999999969,0.0899999999996907,8.0,8.08999999999969,6.339285714285714,4.470000000000255,1,1,0
2025-08-20 19:00:00,3340.65,3345.98,3340.63,3345.11,3754,27,0,0.0013380669572298,3331.400407707085,3335.4480080897138,5.349999999999909,5.3400000000001455,0.0099999999997635,5.349999999999909,6.383571428571421,1.5599999999999454,1,1,0
2025-08-20 20:00:00,3345.07,3348.02,3344.01,3346.67,4071,27,0,0.0004663523770518,3332.00728195594,3335.6170879469973,4.009999999999764,2.9099999999998545,1.099999999999909,4.009999999999764,6.335714285714273,-1.0599999999999454,0,1,0
2025-08-20 21:00:00,3346.64,3346.85,3343.91,3345.61,4255,27,0,-0.0003167327522581,3332.5476225470543,3335.766883026733,2.9400000000000546,0.1799999999998363,2.7600000000002183,2.9400000000000546,6.277857142857134,3.0399999999999636,1,1,0
2025-08-20 22:00:00,3345.59,3349.21,3344.99,3348.65,3978,27,0,0.0009086534294193,3333.186932753716,3335.9590342424667,4.220000000000255,3.599999999999909,0.6200000000003456,4.220000000000255,6.174285714285751,-0.38999999999987267,0,1,0
2025-08-20 23:00:00,3348.44,3349.17,3347.33,3348.26,2078,32,0,-0.0001164648440415,3333.785085020626,3336.14159632562,1.8400000000001453,0.5199999999999818,1.3200000000001637,1.8400000000001453,6.03785714285719,1.2899999999999636,1,1,0
2025-08-21 01:00:00,3349.71,3351.99,3348.68,3349.55,2193,27,0,0.0003852747397155,3334.4103996971594,3336.339625637875,3.309999999999945,3.729999999999563,0.419999999999618,3.729999999999563,5.885714285714292,-2.6700000000000728,0,1,0
2025-08-21 02:00:00,3349.49,3349.49,3346.28,3346.88,1915,27,0,-0.0007971220014628,3334.9047837460416,3336.4945503466765,3.2099999999995816,0.0600000000004001,3.269999999999982,3.269999999999982,5.777142857142865,-4.640000000000327,0,1,0
2025-08-21 03:00:00,3346.85,3346.85,3341.39,3342.24,3205,27,0,-0.0013863658093509,3335.1954787042278,3336.578599150942,5.460000000000036,0.0300000000002,5.4900000000002365,5.4900000000002365,5.893571428571444,0.4800000000000182,1,1,0
2025-08-21 04:00:00,3342.34,3346.32,3340.68,3342.72,4387,27,0,0.0001436162573602,3335.493552320217,3336.668021865058,5.640000000000327,4.080000000000382,1.5599999999999454,5.640000000000327,6.010714285714324,1.7699999999999818,1,1,0
2025-08-21 05:00:00,3342.67,3344.96,3340.36,3344.49,3570,27,0,0.0005295089029293,3335.849792521812,3336.781392175289,4.599999999999909,2.2400000000002365,2.3599999999996726,4.599999999999909,5.8307142857142935,-4.639999999999873,0,1,0
2025-08-21 06:00:00,3344.5,3344.72,3339.62,3339.85,2762,27,0,-0.0013873565177351,3336.008131718177,3336.8256668469053,5.099999999999909,0.2300000000000182,4.869999999999891,5.099999999999909,5.280000000000006,-1.6399999999998727,0,1,0
2025-08-21 07:00:00,3339.71,3340.97,3337.83,3338.21,1959,27,0,-0.0004910400167671,3336.095255731285,3336.8455513226954,3.1399999999998727,1.1199999999998909,2.019999999999982,3.1399999999998727,4.829999999999992,0.5299999999997453,1,1,0
2025-08-21 08:00:00,3338.23,3340.61,3336.96,3338.74,2796,27,0,0.0001587677228214,3336.199866680681,3336.8726434899136,3.650000000000091,2.400000000000091,1.25,3.650000000000091,4.362142857142836,-2.2199999999998,0,1,0
2025-08-21 09:00:00,3338.72,3339.82,3334.2,3336.52,4514,27,0,-0.0006649214973312,3336.212525036901,3336.8676222445506,5.620000000000346,1.080000000000382,4.539999999999964,5.620000000000346,4.185714285714312,3.050000000000182,1,1,0
2025-08-21 10:00:00,3336.42,3341.42,3335.32,3339.57,3886,27,0,0.0009141260954528,3336.3452394244205,3336.9059367379346,6.099999999999909,4.900000000000091,1.199999999999818,6.099999999999909,4.2392857142857405,-0.05999999999994543,0,1,0
2025-08-21 11:00:00,3339.69,3341.28,3337.72,3339.51,3313,27,0,-1.796638489381941e-05,3336.4702971293013,3336.9427018854576,3.5600000000004,1.7100000000000364,1.850000000000364,3.5600000000004,4.207142857142928,1.0499999999997272,1,1,0
2025-08-21 12:00:00,3339.43,3342.11,3337.92,3340.56,3214,27,0,0.0003144173845863,3336.631856100592,3336.9935602805467,4.190000000000055,2.599999999999909,1.5900000000001455,4.190000000000055,4.296428571428643,-12.210000000000036,0,1,0
2025-08-21 13:00:00,3340.59,3341.5,3327.42,3328.35,4996,27,0,-0.003655075795675,3336.304785222293,3336.8725311461194,14.079999999999927,0.9400000000000546,13.139999999999873,14.079999999999927,5.000714285714333,5.25,1,1,0
2025-08-21 14:00:00,3328.54,3334.33,3325.09,3333.6,5818,27,0,0.0015773581504348,3336.197996154143,3336.826893330169,9.239999999999782,5.980000000000018,3.2599999999997635,9.239999999999782,5.529285714285736,8.210000000000036,1,1,0
2025-08-21 15:00:00,3333.61,3344.95,3333.61,3341.81,9033,27,0,0.0024628029757618,3336.4195077833074,3336.896109807435,11.33999999999969,11.349999999999907,0.0100000000002182,11.349999999999907,6.073571428571476,-2.4299999999998363,0,1,0
